,Service,Type,Rating,Hires,Price,Zip Code
0,MIS Tax Pros (Chicago),356,5,,150/hour,53703
1,Alexa CPA Group,356,4.5,30,195/hour,53703
2,Legacy Tax & Resolution Services,356,5,,150/hour,53703
