,Service,Type,Rating,Hires,Price,Zip Code
0,Susan Ward,30,5,86,40,05602
1,Tim Chernikoff Jazz,30,5,8,50,05602
2,Beckle Music Studio,30,5,199,20,05602
3,Rock with Roxanne,30,5,3,50,05602
4,Experienced Piano Instructor,30,5,66,30,05602
5,Mr. K's In Home Music Lessons,30,5,11,32,05602
6,Tim Lyddon piano,30,5,26,35,05602
7,Akily Music,30,5,79,25,05602
8,David Chang Music,30,5,91,70,05602
9,Piano Lessons with Dan,30,5,21,46,05602
10,Laura's Piano Lessons of Denver,30,5,10,35,05602
11,Hudson Maness,30,5,5,15,05602
12,Dr. Pei-Hsin Kao - Remote Piano/Bellevue WA,30,5,4,50,05602
13,Southern Music Academy,30,5,19,36,05602
14,Music on the Piano,30,5,,30,05602
15,Julie Lee Piano,30,5,14,50,05602
16,Beginning Piano Studio,30,4.5,42,34,05602
17,Kevin Peter Jones - Drums & Piano,30,5,30,38,05602
18,Jae Han (A4 Music Center),30,5,13,45,05602
19,Music Teacher – Jonah Lazarus,30,5,2,30,05602
20,Dr. Stephanie's Voice & Piano Studio,30,5,144,60,05602
21,Justin Browns Music,30,5,,28,05602
22,Mrs. K's Music Lesson Factory,30,5,,35,05602
23,The Piano Studio of Emily Murphy,30,5,7,30,05602
24,Francesco’s Piano Tuning & Music School,30,5,78,35,05602
25,Elizabeth Boone,30,5,5,35,05602
26,Piano and cello lessons with Christi,30,5,26,25,05602
27,"Dr. Francis Hon, DMA | New York",30,5,177,70,05602
28,Mitch Pengra Piano,30,5,,55,05602
29,"Rachel Morin, D.M.A.",30,5,13,30,05602
