,Service,Type,Rating,Hires,Price,Zip Code
0,Tax Genius,22,5,114,249,02201
1,"Mosaic Consulting & Tax, PC",22,5,134,250,02201
2,Who's Your Tax Man? LLC,22,4.5,211,225,02201
3,"Steve Shapiro, EA",22,4.5,56,179,02201
4,ND Accounting and Tax Services LLC,22,5,13,200,02201
5,Michael Verderosa CPA P.C.,22,5,33,200,02201
6,KW Financial Services LLC,22,5,33,295,02201
7,Tax Max,22,5,14,160,02201
8,"Benedict George, LL.B, CPA",22,5,18,125,02201
9,Elevated Bookkeeping - Remote Tax and Bookkeeping,22,5,2,169,02201
10,Synde Murray,22,5,,175,02201
11,David Beck CPA,22,4.5,382,350,02201
12,DH Financial,22,5,8,150,02201
13,Nexus Square,22,5,24,225,02201
14,Thomas Hawbaker CPA PLLC,22,5,3,,02201
15,Bourque CPAs + Advisors,22,5,2,400,02201
16,"Sabu Syriac CPA,MBA",22,5,85,350,02201
17,Daleyn Accountancy,22,5,45,370,02201
18,GALACEY ACCOUNTING & BOOKKEEPING,22,5,30,185,02201
19,Ambassadors Financial Services,22,5,2,125,02201
20,Hunter Tax and Bookkeeping,22,5,4,100,02201
21,"Sunrise Tax and Accounting, LLC",22,5,106,150,02201
22,Top's Noble Tax Services,22,4.5,46,199,02201
23,K.A.A. Data Accounting and Tax Services,22,5,,129,02201
24,"Robin L Jordan, CPA, LLC",22,4.5,7,,02201
25,Swarbrick Tax Services,22,5,31,275,02201
26,Professional Tax Source,22,5,,115,02201
27,Dyrect Professional Services LLC,22,5,7,225,02201
28,Tax and Accounting Services Co.,22,5,24,299,02201
29,Larry the Tax Man,22,4.5,155,500,02201
