,Service,Type,Rating,Hires,Price,Zip Code
0,E.B. Mann,70,5,66,,03108
1,Márcio Côgo,70,5,464,,03108
2,Contrary Woodworks,70,,,,03108
3,Elizabethartstudio,70,5,,,03108
4,Custom Made Finish,70,5,,,03108
5,Closet Place,70,,,,03108
6,A&M Painter,70,5,,,03108
7,Blackdog Home Services,70,5,,,03108
