,Service,Type,Rating,Hires,Price,Zip Code
0,Computer Mafia,360,5,346,95,19103
1,P&S Computer Service,360,5,17,50,19103
2,Justin's Computer Consulting,360,5,18,80,19103
3,Bauman's Computer Solutions,360,4.5,25,,19103
4,Mac House Calls NYC,360,5,76,100,19103
5,MorTech Computers (Remote Repair & IT Support),360,5,262,60,19103
6,theITDGroup LLC,360,5,566,75,19103
7,CompBro.com - Remote Computer Repair Experts,360,5,182,60,19103
8,Abilene Tech Guy,360,5,,,19103
9,New World In-Home Services,360,5,4,60,19103
10,Lion Tech Orlando,360,5,,,19103
11,NYComputer Group,360,4.5,42,,19103
12,That Tech Jeff,360,5,758,69,19103
13,SURYA SHARMA,360,5,44,99,19103
14,CSO - Computer Support Online,360,5,8,75,19103
15,Moonlight System Solutions,360,5,,,19103
16,Precision PC,360,5,2,85,19103
17,"B & L Computer Solutions, LLC",360,5,46,60,19103
18,Terrell Computer Consultant LLC,360,5,88,95,19103
19,Dr. George: PC Computer Specialist,360,5,173,65,19103
20,Computer solutions now,360,5,2,75,19103
21,"RP Smart Solutions, LLC",360,5,,,19103
22,Tennessee Heat and Air,360,4.5,29,60,19103
23,Voeller Computing,360,5,14,,19103
24,1 STOP CONNECT - Phone & Computer Shop,360,4.5,2,95,19103
25,Computer Repairs & Network Solutions,360,5,97,50,19103
26,Tv/Camera Mounting and More,360,5,61,65,19103
27,ExTechOps,360,5,2,200,19103
28,James Rattazzi,360,5,,,19103
29,ITologist,360,5,2,75,19103
