,Service,Type,Rating,Hires,Price,Zip Code
0,GLAM💋ME OVER BEAUTY STUDIO,26,5,48,75,70114
1,Anna Jackson Makeup Artistry,26,5,46,65,70114
2,CHASSE` The MUA,26,5,18,,70114
3,Pretty Special Effects,26,5,11,80,70114
4,Ace (Ace On Da Beat),26,4.5,3,55,70114
