,Service,Type,Rating,Hires,Price,Zip Code
0,BWEDDINGS,376,5,7,"1,700",53703
1,88 Events,376,5,10,599,53703
2,Exquisite Weddings & Eventz,376,5,4,600,53703
3,Beautiful Days With Brandi,376,4.5,32,"1,250",53703
4,Ceremonies By Kristi,376,5,19,200,53703
5,Carraway Creations LLC,376,5,3,,53703
6,Designs By Mimi,376,5,53,600,53703
7,A. Merisier Event Coordination & Design,376,5,7,"4,000",53703
8,"Maryland Notary & Consultants, LLC",376,5,5,300,53703
9,Simply Elegant Event Decor & Planner,376,,,900,53703
10,ChicCreativeConcepts by Tish,376,5,,,53703
11,PHIN Events + Catering,376,,,"2,010",53703
12,"Hopson’s Event and Wedding Connection, LLC",376,5,,850,53703
13,POSH EVENTS,376,,,,53703
14,Actualité Event & Design,376,5,20,,53703
15,Sweet As Lace Weddings & Events,376,5,2,,53703
16,Fantaisie Events & Design,376,5,,"1,500",53703
17,Everlasting Weddings By Grace,376,5,5,"1,000",53703
18,Whimsical Wedding and event planning,376,,,250,53703
19,PLS Coordinate,376,5,14,,53703
20,RJS Event Designs,376,4.5,6,,53703
21,Coastal Sage Events & Design,376,5,3,"2,000",53703
22,Kavoossi Konsulting,376,5,,,53703
