,Service,Type,Rating,Hires,Price,Zip Code
0,Premier Appraisal Service Inc.,200,5,2,400,84111
1,Mt Olympus Home Inspections,200,5,73,200,84111
2,PPi - A Property Inspection Co.,200,5,113,225,84111
3,Inspecting Utah,200,5,17,195,84111
4,InspectUP,200,5,,,84111
5,Appraise My Home,200,,8,400,84111
6,"Bjorkmans Construction, L.L.C.",200,5,7,99,84111
7,"Champion Inspect, 801.436.SAFE",200,4.5,34,250,84111
8,Vinson Home Inspections,200,5,,200,84111
9,C&H Inspections,200,5,2,200,84111
10,Residential Building Consultants,200,5,3,199,84111
11,Brighton Home Inspections,200,5,,225,84111
12,"American Home Inspections, LLC",200,5,,207,84111
13,Bailey Boy Inspections,200,5,,,84111
14,Original Inspections,200,,,,84111
15,Inspections Utah,200,,31,272,84111
