,Service,Type,Rating,Hires,Price,Zip Code
0,Attorney T. Morton,309,5,,200/hour,64105
1,Miller Law Firm Of Kansas,309,4.5,107,200/hour,64105
2,"Baylard Law Office, LLC",309,5,19,,64105
