,Service,Type,Rating,Hires,Price,Zip Code
0,Marnie Macauley,276,5,232,155/session,89101
1,Dr. Cecilia Crawford,276,5,17,100/session,89101
2,Harrison Pastoral Services,276,5,6,180/session,89101
3,Fr. Alan Akridge+,276,5,,75/session,89101
4,Greg Griffin Christian Counseling,276,5,132,120/session,89101
5,Jeffrey Batton,276,5,24,125/session,89101
6,"Daniel Gopin, LPC",276,5,100,110/session,89101
7,Seitz on Success Hypnotherapy,276,4.5,15,250/session,89101
8,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",276,5,16,85/session,89101
9,Monica Ahn - New Life Coaching,276,5,10,150/session,89101
10,PASTOR FRED WEDDING OFFICIANT,276,5,120,100/session,89101
11,Annazcoaching,276,5,,300/session,89101
12,Felisa King's Ministries 🌅,276,5,49,85/session,89101
13,Clayton Coaching,276,5,,98/session,89101
14,Abundant Solutions Counseling L.L.C,276,5,,120/session,89101
15,Matt Field Counseling,276,5,2,,89101
16,Family/ Divorce Therapy & Coaching,276,,,,89101
17,Life Ceremonies,276,5,,,89101
18,Cindy Hatcher - Revive Leadership Int'l,276,5,,150/session,89101
19,"The Center for Peace Counseling Services, LLC",276,5,,180/session,89101
20,Rhema Word Deliverance Ministries,276,4,8,50/session,89101
21,IMMS services,276,5,,50/session,89101
22,Bree Hope Coaching,276,5,,88/session,89101
23,"Life, Business and Spiritual Coaching with Maggie",276,5,,120/session,89101
24,The Nairubbean LLC,276,5,5,100/session,89101
25,Peace Of Mind with Katerina,276,5,2,75/session,89101
26,The Counseling Center,276,4.5,7,125/session,89101
27,Mars Venus Coaching,276,5,3,50/session,89101
28,"A Steady Space, LLC",276,5,7,150/session,89101
29,Chris McGuigan Couples & Individuals Counseling,276,5,42,55/session,89101
