,Service,Type,Rating,Hires,Price,Zip Code
0,MTES Engineering Services,319,5,25,,40601
1,"BDW Analysis, LLC",319,5,,,40601
2,CAD Design Help,319,5,128,,40601
3,Kingslien Creations - 3D Modeling & Product Design,319,5,56,,40601
4,Design Prototype Consult LLC,319,5,,,40601
5,"Robert P. Pryor, P.E., L.S.",319,5,3,,40601
6,"AlphaBeta Engineering, PC",319,5,,,40601
7,"Kamran Moayedi, P.E,",319,5,12,,40601
8,"Group R Technology, Inc.",319,5,8,,40601
9,Aura Telecom,319,4.5,35,,40601
10,Rick Nelson Mechanical Designs,319,5,,,40601
11,Sway Engineering and Prototyping (April Tornquist),319,5,3,,40601
12,Fabián LLC,319,5,,,40601
13,Tandem Construction,319,5,37,,40601
14,Reza (Ray) Sharifzadeh,319,5,5,,40601
15,Jeff Waters Consulting / Equalis LLC,319,5,20,,40601
16,Greg Riggan,319,5,,,40601
17,Wolf Design & Consulting,319,5,3,,40601
18,Pruitt Digital,319,4.5,48,,40601
19,Buoy Design,319,5,,,40601
20,ScoJay Designs,319,5,,,40601
21,Alf-CAD,319,,,,40601
22,CAD 👨‍💻 Workstation 🚀,319,5,2,,40601
23,MAKERMONSTER Studios - App & Web Development,319,5,,,40601
24,"PT Computing, LLC",319,5,,,40601
25,Tipping Toast Media LLC,319,4.5,23,,40601
26,Trinity,319,,,,40601
27,"CORE Consulting, LLC",319,5,,,40601
28,Wellings Consulting Design,319,5,,,40601
29,Clarence Schlarb Designs,319,5,,,40601
