,Service,Type,Rating,Hires,Price,Zip Code
0,GreenThumbSF,120,5,17,,94108
1,Great Green Gardening Services,120,4.5,50,,94108
2,Handy Manny & Co.,120,5,35,,94108
3,Rooting 4U,120,5,7,,94108
4,Shape of the Earth,120,5,15,,94108
5,San Francisco Urban Garden,120,4,84,,94108
