,Service,Type,Rating,Hires,Price,Zip Code
0,College of Cello,461,5,,90/hour,97201
1,Jennifer Choi,461,5,27,,97201
2,Johnny Mok,461,5,20,75/hour,97201
3,Eddie Pogossian - Cello Lessons,461,5,9,90/hour,97201
4,Rose Music Studio,461,4.5,,45/hour,97201
5,Musication LLC,461,5,12,80/hour,97201
6,Arlette Cardenes Music Studio,461,5,16,60/hour,97201
7,J Holzen,461,5,,60/hour,97201
8,HelloCello with Claire,461,5,12,110/hour,97201
9,Dr. Jaubert’s Cello Studio,461,5,,75/hour,97201
10,"Peter Lewy, Cello Lessons, Cellist",461,5,3,80/hour,97201
11,Colin Tucker,461,5,6,,97201
12,Isabella P. Cello Lessons (Online/In-Person),461,5,7,70/hour,97201
13,Cello teacher,461,5,,100/hour,97201
14,Juniper Music School,461,5,10,65/hour,97201
15,The Music Academy of the Two Rivers,461,5,,50/hour,97201
16,Cello Lessons with Christine,461,5,3,100/hour,97201
17,Park Place Music Academy,461,5,10,60/hour,97201
18,MaryGrace Bender,461,5,,100/hour,97201
19,Northwest School of Music - In Person & Virtual,461,5,2,65/hour,97201
20,Phoenix Conservatory of Music,461,5,3,55/hour,97201
21,Music Studio of Daniel Frankhuizen,461,5,8,60/hour,97201
22,JP’s Creativecello Studio,461,5,,80/hour,97201
23,Fred Chu Music,461,4,4,55/hour,97201
24,Emily Doveala Music,461,,,60/hour,97201
25,Cello Lessons NYC,461,5,,90/hour,97201
26,Lessons In Your Home,461,5,8,76/hour,97201
27,Lessons In Your Home,461,4.5,107,,97201
28,Attila Szasz Cello Studio,461,5,5,60/hour,97201
29,Music Academy of Kansas City,461,5,63,59/hour,97201
