,Service,Type,Rating,Hires,Price,Zip Code
0,Ctrell Designs,20,5,137,,90013
1,CinnaDesigns,20,5,118,249/logo,90013
2,Logozigner,20,5,37,199/logo,90013
3,Cosmo Creative | Logo & Website Design,20,5,241,300/logo,90013
4,DJEI Graphics,20,5,75,100/logo,90013
5,"Spark Creative | Logo, Graphic, Website",20,5,1234,298/logo,90013
6,Plus Art Graphics,20,5,37,600/logo,90013
7,GraphicStudio,20,5,20,169/logo,90013
8,DaChef Shadigidy,20,5,89,50/logo,90013
9,CGM DESIGNS,20,5,84,675/logo,90013
10,Derek Fullmer,20,5,42,200/logo,90013
11,3 In The Morning Creative,20,5,16,350/logo,90013
12,PEG Creations | Logo & Graphic Design,20,5,34,140/logo,90013
13,Aaron Farrier | Visual Designer,20,5,22,299/logo,90013
14,Creation Graphics 7,20,5,24,129/logo,90013
15,Transformed Design Inc. | Logo and Web Design,20,5,626,250/logo,90013
16,D. Oliver Design,20,5,,150/logo,90013
17,"RT Graphics | Logo, Graphics & Website",20,5,529,225/logo,90013
18,Hope Tako,20,5,,350/logo,90013
19,Design Beyond the Lines,20,5,37,200/logo,90013
20,"Blake Andujar Design | Logo, Graphic, Website",20,5,260,,90013
21,The Scarlet Creative,20,5,13,250/logo,90013
22,Inkable llc.,20,5,,689/logo,90013
23,Tobias Davis Design,20,5,,60/logo,90013
24,KGP Studios,20,5,26,150/logo,90013
25,Afo Design,20,5,,150/logo,90013
26,Mike Dro Design Co,20,5,,,90013
27,Designed Images,20,5,12,150/logo,90013
28,Jjonesgraphics,20,5,15,250/logo,90013
29,FlyersReadyFast,20,5,,45/logo,90013
