,Service,Type,Rating,Hires,Price,Zip Code
0,capital investigation services,323,5,15,,78207
1,🏆 Detective Chris | Solved It Investigations,323,5,282,250/hour,78207
2,F3 Intelligence Corp,323,5,70,250/hour,78207
3,Bower PI,323,5,,,78207
4,Toltec Investigations,323,5,103,150/hour,78207
5,Quinn Private Investigations,323,4,3,80/hour,78207
6,Studium LLC,323,5,6,80/hour,78207
7,Online Dating Investigation * Identity * Catfish *,323,5,24,200/hour,78207
8,Certified Security and Investigations,323,5,19,140/hour,78207
9,Velma's Investigation services,323,5,4,,78207
10,ACOP(Investigations/Security),323,4.5,85,80/hour,78207
11,Redbeard Intelligence & Investigation,323,5,8,250/hour,78207
12,"Precision One, Inc.",323,4.5,32,100/hour,78207
13,Texas Public Safety and Investigations,323,,2,75/hour,78207
14,Harbortown Investigative Services & Consulting LLC,323,5,9,75/hour,78207
15,Security Integrity Solutions,323,5,,80/hour,78207
16,AncesTree,323,5,50,,78207
17,My Texas PI,323,3,2,90/hour,78207
18,SERAPH Inc.,323,4,201,75/hour,78207
19,Cal State Recovery,323,4,91,65/hour,78207
20,DavisDNA & Family Research,323,5,27,,78207
21,Green Knight Digital Investigations LLC,323,5,,100/hour,78207
22,Wessel Forensic Accounting,323,,2,125/hour,78207
23,A View From the Past,323,5,36,,78207
24,A Balanced Life,323,5,6,,78207
25,BMC ENTERPRISE,323,5,,90/hour,78207
26,Massage by Carlos,323,4.5,49,,78207
27,NG Lineages,323,5,,,78207
28,Lyght Detective Agency,323,4,66,,78207
29,"Hybrid-Training, LLC",323,5,27,,78207
