,Service,Type,Rating,Hires,Price,Zip Code
0,Patrick's Home Inspections,135,5,155,295,23219
1,Property Doc,135,5,,,23219
2,Safe-Home Inspections LLC,135,5,,300,23219
3,Colonial Home Inspections,135,5,21,300,23219
4,Tony Skrodelis,135,5,6,,23219
5,"Kevin Knitter, LLC",135,5,13,250,23219
6,InspectionPro,135,5,44,400,23219
