,Service,Type,Rating,Hires,Price,Zip Code
0,Matrix Garage Doors,116,5,76,1/consult,43215
1,"Over & Above Garage Works, LLC.",116,5,226,65/consult,43215
2,Ace Door Repairs,116,5,12,79/consult,43215
3,BlueLine Garage Door and Locksmith,116,4.5,30,29/consult,43215
4,Lockbusters Columbus LLC,116,5,42,55/consult,43215
