,Service,Type,Rating,Hires,Price,Zip Code
0,Meridith Alexander / GRIT Mindset Academy,9,5,139,175/session,07102
1,Fawn Miller Coaching for Women,9,5,41,247/session,07102
2,Dr. Elizabeth Levitin Certified Coach,9,5,24,450/session,07102
3,Robyn's Couch,9,4.5,23,125/session,07102
4,Jim McCoy,9,5,83,125/session,07102
5,"Teach, Encourage, Inspire LLC",9,5,9,165/session,07102
6,The Modern Coaching Company,9,5,,,07102
7,Lisability Coach,9,5,7,75/session,07102
8,Counseling by Cait,9,5,,,07102
9,The Men Whisperer - Mickey A. Feher,9,5,12,190/session,07102
10,Fitness & Wellness Coaching,9,5,3,250/session,07102
11,Queer Identity and Authenticity Coaching,9,5,2,90/session,07102
12,Truer Love,9,5,,100/session,07102
13,Jeremy Rothenberg Coaching,9,5,32,175/session,07102
14,"Yours Truly, Holistic Health and Wellness LLC",9,5,30,150/session,07102
15,Ichko Batmunkh,9,5,7,89/session,07102
16,Spirit Catcher Ceremonies,9,5,4,,07102
17,Cheryl Lister,9,5,6,150/session,07102
18,CR INSPIRES,9,5,,,07102
19,Emily Harman Coaching and Consulting LLC,9,5,,,07102
20,Cynthia Lee Life Coaching,9,5,,150/session,07102
21,Clayton Coaching,9,5,,,07102
22,Golden Opportunities Coaching,9,5,59,75/session,07102
23,Mia Brunsmann Life Coaching,9,5,,75/session,07102
24,Elevated Being by Jordan Harold,9,5,3,100/session,07102
25,Cameron Associates HR Consultant & Career Coach,9,5,20,100/session,07102
26,"Heather Siegel, Mind/Body and Life Specialist",9,5,10,70/session,07102
27,Full-Circle Coaching w/Laura Sanders,9,5,,100/session,07102
28,Bee Defined Consulting,9,5,59,150/session,07102
29,"Purposeful Pathways Life Coaching, LLC",9,5,,100/session,07102
