,Service,Type,Rating,Hires,Price,Zip Code
0,Simply Clean Pressure Washing,195,5,97,150,60176
1,Mr. Power wash exterior cleaning service,195,5,102,120,60176
2,Mr Star Handyman,195,5,77,250,60176
3,Just-in-time Handy,195,5,363,,60176
4,Go Grime Pressure Washing Service,195,4.5,65,95,60176
5,TNT Decorating,195,5,39,150,60176
6,Sparkle Window Washing and Gutter Cleaning,195,4.5,52,150,60176
7,ASI carpet and floor care,195,5,101,85,60176
8,Quality Home Improvements,195,5,6,125,60176
9,Windy City Exterior Soft Wash,195,5,,,60176
10,"Prime Time Window & Gutter Cleaning, Inc.",195,4,359,100,60176
11,Vics pressure washing,195,5,,150,60176
12,Schmokkayyllc,195,5,,,60176
13,Rojos power washing,195,5,,45,60176
14,Buds Power Washing,195,5,,,60176
15,Henneberry Property Services LLC,195,5,2,,60176
16,Schneider Window Cleaning,195,5,8,155,60176
17,Perfect Spot Cleaning Company,195,5,,75,60176
18,"Powerhouse Pressure Washing, Inc",195,5,9,,60176
19,Prestige Landscaping,195,5,2,,60176
