,Service,Type,Rating,Hires,Price,Zip Code
0,Jimmie Stephens,280,5,106,90,60176
1,Don Foor,280,5,239,100,60176
2,Monib Thomas,280,5,14,,60176
3,Coaching to Sea,280,5,3,85,60176
4,Harrison Pastoral Services,280,5,6,,60176
5,Jeffrey Batton,280,5,24,125,60176
6,Healthy Expressions,280,5,16,150,60176
7,"SUNRISE Coaching by Sol Larrea, Counselor & Coach",280,5,10,150,60176
8,Abundant Solutions Counseling L.L.C,280,5,,120,60176
9,Clayton Coaching,280,5,,98,60176
10,148 Counseling - 148 Wellness,280,5,,90,60176
11,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",280,5,16,85,60176
12,Gladiator Coaching,280,5,5,150,60176
13,Keith Mack Coaching,280,5,,,60176
14,Scott Golden,280,5,163,75,60176
15,Fr. Alan Akridge+,280,5,,75,60176
16,Sarah The Sex Coach,280,5,,185,60176
17,Relationship Rehab Coach,280,5,,,60176
18,Tozzi Yoga & Yoga Therapy,280,5,,100,60176
19,Monica Ahn - New Life Coaching,280,5,10,150,60176
20,completeyoucoaching,280,5,3,125,60176
21,Columbia Therapy Online,280,5,,135,60176
22,Merkaba Health and Wellness PMA,280,5,,60,60176
23,Texas Pastoral Care and Coaching,280,5,,,60176
24,Men's Coach | Mindful Millennial Coaching,280,5,,80,60176
25,Tracie Turner Notary,280,5,6,95,60176
26,Be Seen in the Light Ministry,280,5,,,60176
27,Lisa Moore-Kerigan,280,5,2,80,60176
28,The Counseling Center,280,4.5,7,135,60176
29,"Dr Khaldoun A. Sweis, Life Coaching LLC",280,5,,,60176
