,Service,Type,Rating,Hires,Price,Zip Code
0,Perfect appliance services,76,5,12,150,90013
1,Faircost Co. LLC,76,5,20,115,90013
2,Irving Rivera,76,3.5,8,150,90013
3,Mr. Small Jobs,76,,,150,90013
