,Service,Type,Rating,Hires,Price,Zip Code
0,Window Genie of Lexington,73,5,10,,40601
1,Canales painting,73,5,,,40601
2,Own Restoration LLC,73,5,5,,40601
3,E-blu Heating and Air / Custom Construction,73,5,2,,40601
4,Trades unlimited,73,4.5,9,,40601
5,Handyman Express/Charlies Angels Clean Service,73,3.5,7,"2,000/on-site",40601
6,Inman Pro Wash,73,,2,,40601
