,Service,Type,Rating,Hires,Price,Zip Code
0,Face + Body Studio,275,5,2,145,94108
1,Idan Med Spa,275,4.5,2,109,94108
2,Skin Therapy by Terrah,275,5,6,100,94108
3,House of Nirvana,275,5,,80,94108
4,Reset Treatment,275,5,,130,94108
5,Poppy and Dolly,275,5,,,94108
