,Service,Type,Rating,Hires,Price,Zip Code
0,Vicente Gonzalez Handyman,187,5,169,,99501
1,Fred's Handyman Services,187,5,50,,99501
2,Animal House Janitorial and Maintenance,187,4.5,89,,99501
