,Service,Type,Rating,Hires,Price,Zip Code
0,TutorWithTheBest,453,5,217,60/hour,90013
1,SAKI Vocal Studio,453,5,31,75/hour,90013
2,Express for Success Coaching,453,5,8,50/hour,90013
3,Acting and Speaking with Mohit!,453,5,7,50/hour,90013
4,Acting & Speech with Jacob,453,5,4,33/hour,90013
5,Saxton Elite Acting Coach LLC,453,5,140,50/hour,90013
6,Superba Vox Online Academy,453,5,188,60/hour,90013
7,Kenshaka Ali,453,5,258,90/hour,90013
8,Entertainers Life Boot Camp,453,5,6,45/hour,90013
9,AspireHigher Coaching,453,5,27,125/hour,90013
10,Phire Whitaker,453,5,12,60/hour,90013
11,Matt Mueller - Acting/Public Speaking,453,5,12,60/hour,90013
12,Angel Diva Music and Acting,453,4.5,286,70/hour,90013
13,Sarah J Robinson Acting Studio,453,5,2,50/hour,90013
14,FISV LLC.,453,5,149,50/hour,90013
15,Cris O'Bryon Vocal Studio,453,5,8,,90013
16,Tracy Pfau's Actor & Voice Over Coach,453,5,73,50/hour,90013
17,JVP Vocal Studio,453,5,2,50/hour,90013
18,Sean Whalen - Acting Coach,453,5,16,100/hour,90013
19,"Topher Keene Studio | Singing, Acting, Speaking",453,5,,,90013
20,Private Acting Lessons,453,5,,80/hour,90013
21,The Performing Arts Coach,453,5,61,80/hour,90013
22,"Mary B Phillips Singing, Acting & Audition Coach",453,5,52,65/hour,90013
23,"ORION BRADSHAW, Actor/ Teacher/ Coach",453,5,5,45/hour,90013
24,"Communities Love Art, Inc.",453,5,2,20/hour,90013
25,"Ashley's Voice, Acting, Dancing Studio",453,5,,60/hour,90013
26,Birchwood Music Company,453,5,,31/hour,90013
27,"Acting, Auditions, & College Audition Coach Spe...",453,5,2,75/hour,90013
28,True Muse Music & Performing Arts,453,5,47,65/hour,90013
29,Michael Bihovsky Voice and Acting Studio,453,5,4,80/hour,90013
