,Service,Type,Rating,Hires,Price,Zip Code
0,A & F Gutters INC,128,5,25,175-$430,90013
1,Ever Clean,128,5,471,140-$340,90013
2,WASHING RACCOONS,128,4.5,63,,90013
3,Eco Grizzly,128,4.5,89,,90013
4,"Home 2 Renovate, Inc.",128,4,57,,90013
5,Delcid Rain Gutters,128,5,42,,90013
6,"HomeSmiles - Los Angeles, CA",128,4,8,149-$349,90013
7,Harpy Solar & Roof Cleaning,128,5,,,90013
8,Diamond Window Washing,128,4.5,34,115-$402,90013
9,MQ LUXE INC,128,5,,,90013
10,Duarte's Raingutters,128,5,,,90013
11,Golden State Contracting Inc.,128,4.5,67,,90013
12,Big Wave Window,128,5,2,,90013
13,Al handyman,128,1,,250,90013
