,Service,Type,Rating,Hires,Price,Zip Code
0,Keith Carter Photography,484,5,97,,83702
1,Art of Roxy Photography,484,5,164,60/lesson,83702
2,Sara M Photography,484,5,18,80/lesson,83702
3,Tim Berger PhotoPix,484,5,,250/lesson,83702
4,Victor Coker Photography,484,5,39,50/lesson,83702
5,Kyle J Bagley Photography,484,5,28,100/lesson,83702
6,Blyss G Photo by Sasha Renee,484,5,152,75/lesson,83702
7,Black Book Studio Idaho,484,5,9,,83702
8,Darrell Cassell Photography,484,5,14,50/lesson,83702
9,Chris Collins,484,5,10,25/lesson,83702
10,Creation Swells Photography,484,5,33,70/lesson,83702
11,Jade Song Photography,484,5,6,199/lesson,83702
12,Sid Turner Photography,484,5,24,50/lesson,83702
13,Terracotta Multimedia Services,484,5,8,75/lesson,83702
14,Heidi Zeigler Photography,484,5,31,53/lesson,83702
15,Jeffrey Loos Photography LLC,484,5,105,150/lesson,83702
16,Bobby Lee Photography,484,5,9,35/lesson,83702
17,Mark Ziegler Photography,484,5,18,25/lesson,83702
18,Stephen Olker Photography,484,5,128,75/lesson,83702
19,Abel Media & Arts,484,5,6,30/lesson,83702
20,LV Photography,484,5,162,99/lesson,83702
21,"VastEye, LLC",484,5,5,80/lesson,83702
22,Snapshots by B,484,5,5,50/lesson,83702
23,North Point Photography (Thumbtack Top Pro),484,5,149,98/lesson,83702
24,Marvelous Images Photography.,484,5,175,75/lesson,83702
25,Lindsey McCoy photography,484,5,7,,83702
26,Chuck Adams Photography,484,5,25,25/lesson,83702
27,Photo by Mesh,484,5,105,,83702
28,Cardell Rosser Studio LLC,484,5,26,50/lesson,83702
29,Saul Lowery Photography,484,5,40,90/lesson,83702
