,Service,Type,Rating,Hires,Price,Zip Code
0,F3 Intelligence Corp,345,5,70,250/hour,37219
1,🏆 Detective Chris | Solved It Investigations,345,5,282,250/hour,37219
2,Toltec Investigations,345,5,103,150/hour,37219
3,The Dillon Agency,345,4.5,4,85/hour,37219
4,Online Dating Investigation * Identity * Catfish *,345,5,24,200/hour,37219
5,Redbeard Intelligence & Investigation,345,5,8,250/hour,37219
6,ACOP(Investigations/Security),345,4.5,85,80/hour,37219
7,Certified Security and Investigations,345,5,19,140/hour,37219
8,CX5 Industries,345,5,,,37219
9,TRACCO Consultancy and Investigations,345,5,,90/hour,37219
10,SERAPH Inc.,345,4,201,75/hour,37219
11,Cal State Recovery,345,4,91,65/hour,37219
12,Wessel Forensic Accounting,345,,2,125/hour,37219
13,Green Knight Digital Investigations LLC,345,5,,100/hour,37219
14,BMC ENTERPRISE,345,5,,90/hour,37219
15,Valentis,345,,,,37219
