,Service,Type,Rating,Hires,Price,Zip Code
0,Handyman Solutions,76,4.5,263,150,62701
1,"Tiger Plumbing, Heating, Air Conditioning, & El...",76,5,17,,62701
2,Jess,76,4.5,36,,62701
3,Pitter Patter Home Repair,76,4.5,16,175,62701
