,Service,Type,Rating,Hires,Price,Zip Code
0,Pick Up Movers LLC MO,110,5,26,,62701
1,Full Service Moving,110,4.5,495,85/hour,62701
2,Jess,110,4.5,36,,62701
3,"High Priority Moving, LLC",110,5,4,125/hour,62701
4,The Other Guys Construction,110,4.5,37,,62701
5,Myers N Transport LLC,110,4.5,5,150/hour,62701
6,Pitter Patter Home Repair,110,4.5,16,85/hour,62701
7,MCS Billiards,110,5,122,350-$425,62701
