,Service,Type,Rating,Hires,Price,Zip Code
0,Care Bear Cleaning,117,5,7,,75207
1,Liv’s Cleaning Company,117,4.5,63,150,75207
2,Modern Home Concierge,117,4.5,41,300,75207
3,UniqueLeigh Neat,117,4.5,79,75,75207
