,Service,Type,Rating,Hires,Price,Zip Code
0,Knot 2 Worry Weddings,376,5,29,,25301
1,Exquisite Weddings & Eventz,376,5,4,600,25301
2,Beautiful Days With Brandi,376,4.5,32,"1,250",25301
3,Ceremonies By Kristi,376,5,19,200,25301
4,Carraway Creations LLC,376,5,3,,25301
5,Designs By Mimi,376,5,53,600,25301
6,A. Merisier Event Coordination & Design,376,5,7,"4,000",25301
7,"Maryland Notary & Consultants, LLC",376,5,5,300,25301
8,Simply Elegant Event Decor & Planner,376,,,900,25301
9,PHIN Events + Catering,376,,,"2,010",25301
10,ChicCreativeConcepts by Tish,376,5,,,25301
11,"Hopson’s Event and Wedding Connection, LLC",376,5,,850,25301
12,POSH EVENTS,376,,,,25301
13,Actualité Event & Design,376,5,20,,25301
14,Sweet As Lace Weddings & Events,376,5,2,,25301
15,Fantaisie Events & Design,376,5,,"1,500",25301
16,Everlasting Weddings By Grace,376,5,5,"1,000",25301
17,Whimsical Wedding and event planning,376,,,250,25301
18,PLS Coordinate,376,5,14,,25301
19,RJS Event Designs,376,4.5,6,,25301
20,Coastal Sage Events & Design,376,5,3,"2,000",25301
21,Kavoossi Konsulting,376,5,,,25301
