,Service,Type,Rating,Hires,Price,Zip Code
0,Tax Genius,22,5,114,249,25301
1,"Mosaic Consulting & Tax, PC",22,5,134,250,25301
2,Who's Your Tax Man? LLC,22,4.5,211,225,25301
3,"Steve Shapiro, EA",22,4.5,56,179,25301
4,ND Accounting and Tax Services LLC,22,5,13,200,25301
5,Michael Verderosa CPA P.C.,22,5,33,200,25301
6,KW Financial Services LLC,22,5,33,295,25301
7,K.A.A. Data Accounting and Tax Services,22,5,,129,25301
8,Tax Max,22,5,14,160,25301
9,"Benedict George, LL.B, CPA",22,5,18,125,25301
10,Elevated Bookkeeping - Remote Tax and Bookkeeping,22,5,2,169,25301
11,Bourque CPAs + Advisors,22,5,2,400,25301
12,Synde Murray,22,5,,175,25301
13,DH Financial,22,5,8,150,25301
14,Nexus Square,22,5,24,225,25301
15,Thomas Hawbaker CPA PLLC,22,5,3,,25301
16,Hunter Tax and Bookkeeping,22,5,4,100,25301
17,"Sabu Syriac CPA,MBA",22,5,85,350,25301
18,Daleyn Accountancy,22,5,45,370,25301
19,GALACEY ACCOUNTING & BOOKKEEPING,22,5,30,185,25301
20,Ambassadors Financial Services,22,5,2,125,25301
21,Hayes Accounting Solutions,22,5,38,400,25301
22,"Sunrise Tax and Accounting, LLC",22,5,106,150,25301
23,Top's Noble Tax Services,22,4.5,46,199,25301
24,Sage Systems Accounting Services,22,5,2,140,25301
25,"Robin L Jordan, CPA, LLC",22,4.5,7,,25301
26,"Michael A. Brunson, CFO",22,5,,175,25301
27,Dyrect Professional Services LLC,22,5,7,225,25301
28,Tax and Accounting Services Co.,22,5,24,299,25301
29,Larry the Tax Man,22,4.5,155,500,25301
