,Service,Type,Rating,Hires,Price,Zip Code
0,Henriksen Sound,220,5,46,,55102
1,WEBCO,220,5,3,,55102
2,"Eneering Technologies, LLC",220,4.5,75,25/service,55102
3,Smart Cloud LLC,220,5,69,,55102
4,Diamond Mechanical,220,5,15,,55102
