,Service,Type,Rating,Hires,Price,Zip Code
0,"AREA Engineering, Inc.",229,4.5,22,,20001
1,"Arey Engineering, LLC",229,4,4,,20001
2,BUILDM: Commercial Design/Build,229,5,6,,20001
3,Plus Construction LLC,229,4.5,7,,20001
4,ANCO Engineering,229,3.5,5,,20001
