,Service,Type,Rating,Hires,Price,Zip Code
0,First Response Heating & Cooling,132,5,47,,33602
1,"Nice Price AC Services, Inc",132,5,46,,33602
2,"Protek Roofing, Heating, & Air",132,5,136,,33602
3,The AC Therapist,132,5,181,,33602
4,Lee Services Ac and Heat LLC,132,5,5,,33602
5,Air Industries Inc,132,5,8,,33602
6,"Plan B AC, LLC",132,5,18,,33602
7,Alan’s Air Conditioning serviced,132,5,,,33602
8,Vortex Heating & Cooling,132,5,9,,33602
9,CHAMPION'S AIRFLOW LLC,132,5,,,33602
10,"Aire Serv of South Hillsborough County, FL",132,5,,,33602
11,Home Air Defender Inc.,132,5,,,33602
12,Sunstate Mechanical Contractors. Inc.,132,,,,33602
