,Service,Type,Rating,Hires,Price,Zip Code
0,PacificAirUSA,82,5,321,100-$500,94108
1,Sonny roofing,82,4.5,106,,94108
2,Geovanni Tafolla Roofing,82,4.5,86,,94108
3,Prestige Roofing,82,5,,,94108
4,"F&V Tile, Duct & Vent Removal",82,5,67,200-$350,94108
5,The British Handyman,82,5,71,,94108
6,"Noble Construction Services, LLC",82,4.5,38,,94108
7,Sustainable Living Builders Inc,82,5,25,,94108
8,WestGate,82,5,124,100-$500,94108
9,Sunnyside Roofing Inc.,82,5,,,94108
10,Lozano Roofing Services,82,5,213,,94108
11,Luna's Handyman,82,4.5,73,,94108
12,Healthy Duct Services,82,4.5,160,,94108
13,ATTIC RENEW 360 CORP / BAY AREA,82,5,12,,94108
14,Wedge Roofing,82,,3,,94108
15,Brighter Home - Bay Area,82,,,,94108
16,HVAC and Insulation Guru,82,4,5,,94108
17,Green Apple Duct Cleaning,82,4.5,43,250-$450,94108
