,Service,Type,Rating,Hires,Price,Zip Code
0,Beautifully Grounded,478,5,3,50/hour,11021
1,Perfectly McCullers,478,5,,10/hour,11021
2,Supreme Makeup & Hair Designs,478,5,253,95/hour,11021
3,Faces by Emmy,478,5,151,80/hour,11021
4,Bijin skincare studio,478,5,4,95/hour,11021
5,Beauty Marked By Quana,478,5,41,80/hour,11021
6,JL Beauty,478,5,10,75/hour,11021
7,MaireMakeup,478,5,13,76/hour,11021
8,Glam x Glow beauty,478,5,50,100/hour,11021
9,JussSavvy Beauty,478,4.5,24,,11021
10,ANIE MAKEUP,478,5,38,150/hour,11021
11,Makeup by Ivelina,478,5,115,80/hour,11021
12,Makeup Design By Brittany Tuleja,478,5,2,200/hour,11021
13,Aura Beauty Glam,478,5,24,100/hour,11021
14,Pluïs Belle,478,5,31,60/hour,11021
15,Heart & Soul Artistry,478,5,22,75/hour,11021
16,Artistry Crowning Beauty * Artistry & Aesthetics,478,5,33,80/hour,11021
17,Beauty by Essence,478,5,12,50/hour,11021
18,Bri Soffa Makeup Artistry,478,5,422,125/hour,11021
19,Inspire beauty studio LV,478,5,29,90/hour,11021
20,Hello Beautiful You,478,5,20,50/hour,11021
21,The Makeup Doctor @themakeupdoc,478,5,42,100/hour,11021
22,Keri x Beauty,478,5,8,75/hour,11021
23,BeautyMarkArtistry,478,5,18,150/hour,11021
24,Desireé Thomas,478,5,15,75/hour,11021
25,Ovation Beauty LLC,478,5,15,75/hour,11021
26,Lesley loves Lipstick,478,5,55,60/hour,11021
27,Krissy Faces,478,5,23,25/hour,11021
28,Makeup by JohnnyG,478,5,6,,11021
29,NK Makeup,478,5,104,100/hour,11021
