,Service,Type,Rating,Hires,Price,Zip Code
0,Smothers Brothers Movers,163,5,133,85/hour,78207
1,Anything Goes Enterprises,163,4.5,241,100/hour,78207
2,MoveologySA,163,5,53,99/hour,78207
3,"Bellhops Moving (San Antonio, TX)",163,4.5,15,149/hour,78207
4,Keystone Moving Solutions LLC,163,5,50,90/hour,78207
5,Varsity Boys Moving & Hauling Junk,163,5,70,119/hour,78207
6,Manny Delivery Pro,163,5,118,95/hour,78207
7,Davids Delivery,163,5,7,139/hour,78207
8,Next Level Junk Removal,163,5,52,,78207
9,All aboard Moving,163,5,14,74/hour,78207
10,Platinum Movers,163,,,,78207
11,Piranha Moving LLC,163,,,,78207
12,Texas Elite Moving,163,5,558,,78207
13,San Antonio Piano Craft,163,5,100,,78207
14,J.V. Piano Transport US,163,5,,,78207
15,DumpStars,163,5,65,75/hour,78207
16,American Billiards,163,5,130,300-$350,78207
17,Armstrong Moving Solutions,163,,,,78207
