,Service,Type,Rating,Hires,Price,Zip Code
0,Simple Surface Refinishing,213,5,11,,75207
1,The Grout Medic Dallas - Fort Worth,213,4.5,125,,75207
2,Benjamin Franklin Plumbing,213,4,19,,75207
