,Service,Type,Rating,Hires,Price,Zip Code
0,Leo Milo Interiors,3,5,9,90/hour,23454
1,Ideal Organizing + Design,3,5,76,75/hour,23454
2,Studio One Nine Design,3,5,7,100/hour,23454
3,Jasmine Homes + Design,3,5,,75/hour,23454
4,Measure Architects PLLC,3,5,26,90/hour,23454
