,Service,Type,Rating,Hires,Price,Zip Code
0,Mike Rodriguez Top Ranked Speaker okc,408,5,6,"3,500",73102
1,Rev. Rich Wood,408,5,10,250,73102
2,Dr. Ashley Bryant PhD,408,5,,,73102
3,Dr. Nathaniel Stutzman,408,5,4,500,73102
4,Motivational Comedian Magician Stroud,408,5,,"6,500",73102
