,Service,Type,Rating,Hires,Price,Zip Code
0,Massagebychristine,8,5,86,150,90013
1,NX HALE Massage Therapy,8,5,18,120,90013
2,Model Massage,8,5,21,110,90013
3,HUVAFEN,8,5,444,140,90013
4,BodyEnergySpiritual Healing by Alena Harmony,8,5,28,200,90013
5,Massage in home by Mam,8,5,239,140,90013
6,Essence of Massage,8,5,84,120,90013
7,The Bliss Experience,8,4.5,277,140,90013
8,The Healing God,8,5,65,140,90013
9,The Wind Down: In-home Massage Therapy,8,5,,120,90013
10,Eleary's Massage and Holistic Nutrition Counseling,8,5,12,100,90013
11,SerenityBySahra,8,5,32,135,90013
12,GetGoodMassage,8,5,18,120,90013
13,JustinCredible Massage,8,5,17,300,90013
14,Healing Massage by Jenny,8,5,5,150,90013
15,Healing Arts by Vernon,8,5,22,150,90013
16,Soothing Massage by Yael,8,5,494,115,90013
17,Aboriginal Holistic Remedies,8,5,101,120,90013
18,KorBodyWorkx,8,5,60,100,90013
19,Healed stretch,8,5,,120,90013
20,Jose Licensed Massage Therapist - Mobile Service,8,5,27,130,90013
21,Deep Healing Mobile Massage,8,5,3,119,90013
22,Lee,8,5,27,100,90013
23,Beachside massage therapy,8,5,51,,90013
24,"Vital Fitness, LLC - Mobile Fitness Services",8,5,47,90,90013
25,Visionary Therapeutics,8,5,6,120,90013
26,Leef Massage,8,5,57,110,90013
27,Best Massage by Lisa,8,4.5,19,145,90013
28,Bliss Bodywork,8,5,10,140,90013
29,Holistretch Bodywork,8,5,12,150,90013
