,Service,Type,Rating,Hires,Price,Zip Code
0,Pick Up Movers LLC MD,165,4.5,170,,19103
1,JUST4MOVE NYC,165,4.5,192,,19103
2,247 Moving & Freight Inc.,165,5,13,,19103
3,Moving Solutions Philadelphia,165,5,,,19103
4,A & M Friendly Movers MD LLC,165,4.5,59,,19103
5,Semper Fi Movers,165,5,,,19103
6,Atlantic Group USA,165,5,,,19103
7,PRO TRI STATE MOVERS,165,4.5,14,,19103
8,Jersey Moving Pro,165,4,33,,19103
