,Service,Type,Rating,Hires,Price,Zip Code
0,Stark Moving and Storage,165,5,428,,02201
1,Traust Moving Local & Long Distance MA,165,,,,02201
2,Moving Solutions NY,165,4,13,,02201
3,Movers Near Me,165,5,31,,02201
