,Service,Type,Rating,Hires,Price,Zip Code
0,Dr. Cecilia Crawford,276,5,17,100/session,90013
1,Harrison Pastoral Services,276,5,6,180/session,90013
2,Fr. Alan Akridge+,276,5,,75/session,90013
3,Greg Griffin Christian Counseling,276,5,132,120/session,90013
4,Jeffrey Batton,276,5,24,125/session,90013
5,"Daniel Gopin, LPC",276,5,100,110/session,90013
6,Monica Ahn - New Life Coaching,276,5,10,150/session,90013
7,Seitz on Success Hypnotherapy,276,4.5,15,250/session,90013
8,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",276,5,16,85/session,90013
9,PASTOR FRED WEDDING OFFICIANT,276,5,120,100/session,90013
10,Felisa King's Ministries 🌅,276,5,49,85/session,90013
11,Annazcoaching,276,5,,300/session,90013
12,Clayton Coaching,276,5,,98/session,90013
13,Abundant Solutions Counseling L.L.C,276,5,,120/session,90013
14,Matt Field Counseling,276,5,2,,90013
15,Family/ Divorce Therapy & Coaching,276,,,,90013
16,Life Ceremonies,276,5,,,90013
17,Cindy Hatcher - Revive Leadership Int'l,276,5,,150/session,90013
18,"The Center for Peace Counseling Services, LLC",276,5,,180/session,90013
19,Rhema Word Deliverance Ministries,276,4,8,50/session,90013
20,IMMS services,276,5,,50/session,90013
21,Life Coach Alexa,276,5,,210/session,90013
22,Bree Hope Coaching,276,5,,88/session,90013
23,"Life, Business and Spiritual Coaching with Maggie",276,5,,120/session,90013
24,The Nairubbean LLC,276,5,5,100/session,90013
25,Peace Of Mind with Katerina,276,5,2,75/session,90013
26,The Counseling Center,276,4.5,7,125/session,90013
27,Mars Venus Coaching,276,5,3,50/session,90013
28,Gabe Ahn,276,5,,150/session,90013
29,Chris McGuigan Couples & Individuals Counseling,276,5,42,55/session,90013
