,Service,Type,Rating,Hires,Price,Zip Code
0,Nerdy Birdy Notary,443,5,13,175,68502
1,KouturEvents and Consulting,443,5,,588,68502
2,A. Merisier Event Coordination & Design,443,5,7,"4,000",68502
3,Carraway Creations LLC,443,5,3,,68502
4,CKV Weddings,443,5,,500,68502
5,Honey Beeyond Events,443,5,4,,68502
6,Favor The Moment LLC,443,,,,68502
7,Simply Elegant Event Decor & Planner,443,,,900,68502
8,ChicCreativeConcepts by Tish,443,5,,,68502
9,Prodigy Event Planning,443,5,,,68502
10,"Maryland Notary & Consultants, LLC",443,5,5,300,68502
11,"Hopson’s Event and Wedding Connection, LLC",443,5,,850,68502
12,POSH EVENTS,443,,,,68502
13,Actualité Event & Design,443,5,20,,68502
14,Sweet As Lace Weddings & Events,443,5,2,,68502
15,PHIN Events + Catering,443,,,"2,010",68502
16,Fantaisie Events & Design,443,5,,"1,500",68502
17,Everlasting Weddings By Grace,443,5,5,"1,000",68502
18,PLS Coordinate,443,5,14,,68502
19,Whimsical Wedding and event planning,443,,,250,68502
20,Coastal Sage Events & Design,443,5,3,"2,000",68502
21,Kavoossi Konsulting,443,5,,,68502
