,Service,Type,Rating,Hires,Price,Zip Code
0,Mobile Legal Notary,316,5,332,,60176
1,"The Law Office of Tiffany M. Hughes, P.C.",316,4.5,5,275/hour,60176
2,Law Office of Ronald Justin,316,4.5,30,275/hour,60176
3,"The Law Office of J. Patrick Nelson, PC",316,5,11,275/hour,60176
4,"Law Firm of Martin Osinski, LLC",316,5,54,250/hour,60176
5,MLG Law Group,316,4.5,240,,60176
6,"Kiswani Law, P.C.",316,5,41,250/hour,60176
7,Law Office of Jeffrey R. Esser,316,4.5,10,295/hour,60176
8,"The Siwek Law Office, Ltd.",316,4.5,32,"200,250/hour",60176
9,David Weiss,316,5,2,250/hour,60176
10,"Holwell Law Group, LLC",316,4,16,275/hour,60176
11,STG Divorce Law,316,,,350/hour,60176
12,Law Offices of Kenneth M. Devaney,316,5,3,,60176
13,McAuley Family Law,316,5,,300/hour,60176
