,Service,Type,Rating,Hires,Price,Zip Code
0,Abbott Events L.A.,392,4.5,67,37/hour,92101
1,Wilber the Bartender,392,5,445,200,92101
2,Bartini's 2 U~ All Occasions Mobile Bartenders LLC,392,5,36,50,92101
3,Mr. Bartender & Photo Booth,392,5,218,260,92101
4,Personal Sommeliers Inc.,392,3,10,100/hour,92101
5,Elevated Grazing & Events,392,5,8,200,92101
6,Chef Taylor Dennis LLC,392,5,18,150,92101
7,The Local Barsmiths,392,5,,70,92101
8,MellowMood Productions,392,5,7,120,92101
9,Royalty Staffing,392,5,9,27/hour,92101
10,Wines with Grace,392,5,10,,92101
11,Atilla - World Champion Mixologist Flair Bartender,392,,,400,92101
12,AE Events & Staffing LLC,392,5,194,,92101
13,Lyndsey A.,392,5,,,92101
