,Service,Type,Rating,Hires,Price,Zip Code
0,Cugini Law,349,5,3,175/hour,43215
1,"Reese Law Firm, LLC",349,5,4,200/hour,43215
2,"Castle Law, LLC",349,5,,150/hour,43215
3,Dagger Law,349,5,7,250/hour,43215
