,Service,Type,Rating,Hires,Price,Zip Code
0,Wolfpack Roofing,82,5,98,,78701
1,Big Texas Roofing & Solar,82,5,28,79/on-site,78701
2,Austin Roofing Repairs,82,5,9,,78701
3,Honest Abe Roofing of Austin,82,5,,,78701
4,Risner Roofing,82,5,,,78701
5,Green Quality Air,82,4.5,32,49-$169,78701
6,Tex Roofing,82,5,34,,78701
7,Green Building Energy Services,82,4.5,115,,78701
8,Roofing Contractor Solutions,82,4.5,24,,78701
9,Eulalio Barillas,82,5,237,,78701
10,Presidio Roofing,82,5,,1/on-site,78701
11,Kas Contracting,82,4.5,36,,78701
12,Blue Diamond MEP Co. Ltd,82,5,92,,78701
13,A,82,5,6,,78701
14,Wolfman Chimney and Wildlife,82,4.5,,,78701
15,Accurate Roofing,82,4.5,40,,78701
16,13021 Dessau Rd,82,4.5,,,78701
17,B&U Welding & Fabrication,82,5,3,,78701
18,LOA Construction,82,5,15,,78701
19,Alfaro Rain Gutters,82,4.5,38,,78701
20,NTW Rebuilders,82,4,13,,78701
21,Pro roofing contractor flat roof specialist,82,5,,,78701
22,"Titan Roofing, LLC",82,5,2,,78701
23,RoofTop 101,82,5,,,78701
24,Deep-cleaning 24/7,82,5,,99-$199,78701
25,Russell Pajestka Roofing Company,82,5,2,,78701
26,Coats of armor,82,,,,78701
