,Service,Type,Rating,Hires,Price,Zip Code
0,DutchStyleKickboxing,31,5,51,90/session,10007
1,Modern Martial Arts,31,5,2,105/session,10007
2,TrainSMALLtogetfit,31,5,,50/session,10007
3,Mckay Strength Coaching,31,5,,175/session,10007
4,Danny Karate/Boxing Fit NYC,31,5,8,100/session,10007
5,Thambofitness Virtual Dojo,31,5,16,,10007
6,Holistic Tonicity LLC,31,5,3,,10007
7,Magico Fitness,31,4.5,24,,10007
8,David Orsini Fitness,31,5,,120/session,10007
9,Type A Training - In Home Personal Training,31,5,,110/session,10007
10,"New York Aikido, Inc dba New York Yoshinkan Dojo",31,5,,120/session,10007
11,Instagram @boxingbydiego,31,5,,80/session,10007
12,"KAFFA, LLC",31,5,,60/session,10007
13,Lorias Boxing,31,5,,100/session,10007
14,Mormando Martial Arts System,31,5,,,10007
15,KOOP Strength & Wellness,31,5,,125/session,10007
