,Service,Type,Rating,Hires,Price,Zip Code
0,Blitz Studios,451,5,60,75/hour,43215
1,"Mashdup Video, Aaron Blevins",451,5,20,95/hour,43215
2,Faithful Dog Digital- Ohio Valley,451,5,3,,43215
3,BigChamps photography,451,5,35,200/hour,43215
4,Span Media,451,5,29,,43215
5,DF Production Services - Dayton,451,5,36,,43215
6,I'AMedia,451,5,18,,43215
7,IDNTY Cinematography,451,5,18,150/hour,43215
8,Magic Film Maker: IAmAnthonyD,451,5,15,65/hour,43215
9,The MultiMedia Station,451,5,33,75/hour,43215
10,Kevin E. Wood - CapriTaurus Media,451,5,120,75/hour,43215
11,B. Remembered Productions,451,5,217,75/hour,43215
12,Inspired Light Films,451,5,66,75/hour,43215
13,KBVideo Memories,451,5,116,50/hour,43215
14,Mohammad Dezfuli,451,5,22,75/hour,43215
15,Kelly Rose Productions,451,5,17,50/hour,43215
16,Horned Melon Productions,451,5,23,70/hour,43215
17,JOCO Media,451,5,51,,43215
18,Be Scene Ceremonies,451,5,9,55/hour,43215
19,The Customer Story,451,5,13,100/hour,43215
20,Wildwood Digital Media,451,5,25,75/hour,43215
21,G&K Media,451,5,20,50/hour,43215
22,DMF Films,451,5,29,85/hour,43215
23,Sean McGee Creative,451,5,12,50/hour,43215
24,Reel Lyfe Productions,451,5,27,60/hour,43215
25,Ian Albert,451,5,42,100/hour,43215
26,Good Take,451,5,19,100/hour,43215
27,Carlos Cortesi Productions,451,5,3,60/hour,43215
28,KS Media Production,451,5,4,50/hour,43215
29,"Ignite Productions & Entertainment, LLC",451,5,34,25/hour,43215
