,Service,Type,Rating,Hires,Price,Zip Code
0,Ortega Demolition & Hauling,65,5,66,,90013
1,JC Demolition,65,5,149,"500-$1,500",90013
2,Gosselin Demolition,65,5,6,,90013
3,AAA Concrete Designs Lic#947476,65,4.5,78,"250-$2,500",90013
4,The Good Bros,65,5,,,90013
5,2nd Generation Breaking and Hauling,65,5,,,90013
