,Service,Type,Rating,Hires,Price,Zip Code
0,Jimmie Stephens,280,5,106,90,21202
1,Don Foor,280,5,239,100,21202
2,Monib Thomas,280,5,14,,21202
3,Coaching to Sea,280,5,3,85,21202
4,Harrison Pastoral Services,280,5,6,,21202
5,Jeffrey Batton,280,5,24,125,21202
6,Healthy Expressions,280,5,16,150,21202
7,Rhema Word Deliverance Ministries,280,4,8,,21202
8,"SUNRISE Coaching by Sol Larrea, Counselor & Coach",280,5,10,150,21202
9,"XYZ Life Coach, Board-Cert. & Masters Dgr. / WA-DC",280,5,16,85,21202
10,Abundant Solutions Counseling L.L.C,280,5,,120,21202
11,Clayton Coaching,280,5,,98,21202
12,148 Counseling - 148 Wellness,280,5,,90,21202
13,Gladiator Coaching,280,5,5,150,21202
14,Scott Golden,280,5,163,75,21202
15,The Counseling Center,280,4.5,7,135,21202
16,Fr. Alan Akridge+,280,5,,75,21202
17,Relationship Rehab Coach,280,5,,,21202
18,Tozzi Yoga & Yoga Therapy,280,5,,100,21202
19,Sacred Dawn Beginnings,280,5,12,155,21202
20,Monica Ahn - New Life Coaching,280,5,10,150,21202
21,Men's Coach | Mindful Millennial Coaching,280,5,,80,21202
22,completeyoucoaching,280,5,3,125,21202
23,Columbia Therapy Online,280,5,,135,21202
24,Merkaba Health and Wellness PMA,280,5,,60,21202
25,Texas Pastoral Care and Coaching,280,5,,,21202
26,Be Seen in the Light Ministry,280,5,,,21202
27,Lisa Moore-Kerigan,280,5,2,80,21202
28,Sarah The Sex Coach,280,5,,185,21202
29,Sacred Temple Arts,280,5,,,21202
