,Service,Type,Rating,Hires,Price,Zip Code
0,Erazo's Pet Sitting,14,5,74,15/visit,83702
1,Ms. Doolittle for the Animals,14,,,20/visit,83702
2,Korky Kristin’s Residential Kleaning LLC,14,4.5,34,15/visit,83702
