,Service,Type,Rating,Hires,Price,Zip Code
0,Legions of Light - Holistic Healing,496,5,105,150/lesson,89101
1,Spiritual healing massage,496,5,,,89101
2,Yoga with Adriana,496,5,7,,89101
3,Diedra Perry Energy Healer and Wellness Coach,496,5,,122/lesson,89101
4,Graceful Spaces,496,5,6,125/lesson,89101
