,Service,Type,Rating,Hires,Price,Zip Code
0,Pacific Currents Music,409,4.5,5,200/hour,94108
1,Laura Benitez,409,5,22,150/hour,94108
2,Mike Saliani,409,5,10,150/hour,94108
3,Sunny the Sax,409,5,,500/hour,94108
4,Louis Pettinelli Entertainment (San Francisco),409,4.5,11,200/hour,94108
5,The Complements (Acoustic Duo),409,5,30,,94108
6,Top Secret Wedding Band & Wedding DJ Services,409,5,10,500/hour,94108
7,David Perez Band (Latin Variety Band),409,5,5,500/hour,94108
8,Ilana: Acoustic/Electric Violin & Ensembles,409,5,56,125/hour,94108
9,Garrick Davis A.M.P.; Garrick Davis World Blues,409,5,100,250/hour,94108
10,The Deviant Strays,409,5,2,300/hour,94108
11,Mercy & The Heartbeats,409,5,5,"1,500/hour",94108
12,Jonathan Moody Band,409,5,,,94108
13,VIP Music Duo,409,5,,200/hour,94108
14,Kickin' the Mule Blues Band,409,5,,750/hour,94108
15,Kelly Keys Pianist,409,5,8,300/hour,94108
16,The Groove Doctors,409,5,5,500/hour,94108
17,Flowinglass Music,409,5,,,94108
18,A Swingin' Affair! - Sinatra Tribute,409,5,,500/hour,94108
19,CroonerEd,409,,,300/hour,94108
20,DJ Melly Mel Productions,409,1,,100/hour,94108
21,CPQ,409,,,,94108
22,Murasaki Violin Studio,409,5,12,125/hour,94108
23,Carte Blanche,409,,,,94108
24,Amour de Seine,409,5,,300/hour,94108
25,Citizen Flannel,409,5,,250/hour,94108
26,Chinese Guzheng Melody Yan Fusion Music,409,,,200/hour,94108
