,Service,Type,Rating,Hires,Price,Zip Code
0,R R Services,64,4.5,199,,92101
1,Ismael Garcia,64,5,6,,92101
2,Designs 4 You Home Remodeling,64,5,14,,92101
3,Need For Build,64,4.5,56,,92101
4,American Eagle Demolition,64,4.5,200,900/on-site,92101
5,Kaaterskill Customs,64,4.5,33,,92101
6,Matias Flooring C-15 1016614,64,5,57,,92101
7,Wrench Handyman Services,64,5,46,30/on-site,92101
8,1st choice flooring,64,4.5,18,,92101
9,HBC Stone & Concrete Care,64,5,22,,92101
10,"Curran Stone & Tile , Lic # 493067",64,4.5,18,,92101
11,Ivan flooring,64,5,3,,92101
