,Service,Type,Rating,Hires,Price,Zip Code
0,Houston Floor I. S. & More..,64,4.5,100,,77002
1,Perez concrete service,64,5,4,"3,500/on-site",77002
2,Empire Concrete Leveling & Services,64,5,9,,77002
3,Transblue Cypress,64,5,4,,77002
4,Advanta-Kleen Sealcoat & Striping,64,3.5,4,,77002
5,Zig zag construction,64,5,19,,77002
6,Finesse home solutions,64,5,6,,77002
7,Pop’s Flooring LLC,64,4.5,24,,77002
8,"TriHawk Construction, LLC",64,5,3,,77002
9,ALL AMERICAN FLOORS CORP,64,5,4,,77002
10,K&J Flooring.,64,5,17,,77002
11,Floor Coverings International of Houston Memorial,64,5,3,,77002
12,HVPainting and remodeling,64,5,,,77002
13,The Grout Express,64,5,,,77002
14,Christoseal,64,5,,,77002
