,Service,Type,Rating,Hires,Price,Zip Code
0,🏆 Detective Chris | Solved It Investigations,345,5,282,250/hour,48226
1,F3 Intelligence Corp,345,5,70,250/hour,48226
2,Toltec Investigations,345,5,103,150/hour,48226
3,Online Dating Investigation * Identity * Catfish *,345,5,24,200/hour,48226
4,JBI Securities LLC,345,5,9,65/hour,48226
5,BRENTLEY INVESTIGATIONS & SECURITY,345,4.5,4,65/hour,48226
6,Redbeard Intelligence & Investigation,345,5,8,250/hour,48226
7,ACOP(Investigations/Security),345,4.5,85,80/hour,48226
8,Certified Security and Investigations,345,5,19,140/hour,48226
9,CX5 Industries,345,5,,,48226
10,TRACCO Consultancy and Investigations,345,5,,90/hour,48226
11,Eye Spy Detective Agency,345,4.5,38,60/hour,48226
12,SERAPH Inc.,345,4,201,75/hour,48226
13,Cal State Recovery,345,4,91,65/hour,48226
14,ICU INVESTIGATIONS,345,5,12,85/hour,48226
15,Wessel Forensic Accounting,345,,2,125/hour,48226
16,Green Knight Digital Investigations LLC,345,5,,100/hour,48226
17,BMC ENTERPRISE,345,5,,90/hour,48226
18,Valentis,345,,,,48226
