,Service,Type,Rating,Hires,Price,Zip Code
0,SLC Event Co.,376,5,26,950,08608
1,Elusions Event Planning,376,5,80,"1,000",08608
2,LOMI Weddings & Events,376,5,4,"1,500",08608
3,Oasis Coordination,376,5,9,350,08608
4,Kayabrombergdesigns,376,4.5,12,600,08608
5,Eleni Vera,376,4,15,800,08608
6,Exquisite Weddings & Eventz,376,5,4,600,08608
7,Beautiful Days With Brandi,376,4.5,32,"1,250",08608
8,Renegade Outpost,376,4.5,278,500,08608
9,Ceremonies By Kristi,376,5,19,200,08608
10,"Social Events By J, LLC",376,3.5,6,,08608
11,Carraway Creations LLC,376,5,3,,08608
12,Borroughed with Love Co.,376,5,,"1,200",08608
13,Designs By Mimi,376,5,53,600,08608
14,A. Merisier Event Coordination & Design,376,5,7,"4,000",08608
15,KC Events Group,376,5,20,,08608
16,Isabel Marie- Beauty By Isa,376,5,3,90,08608
17,Artistry by Erica V,376,5,,200,08608
18,"Erika Cartledge, Your Chic is Showing",376,5,7,125,08608
19,"Maryland Notary & Consultants, LLC",376,5,5,300,08608
20,Belkis Artistry,376,5,4,150,08608
21,Simply Elegant Event Decor & Planner,376,,,900,08608
22,ChicCreativeConcepts by Tish,376,5,,,08608
23,Makeup and Lashes By Sherviii,376,5,80,150,08608
24,PHIN Events + Catering,376,,,"2,010",08608
25,"Hopson’s Event and Wedding Connection, LLC",376,5,,850,08608
26,POSH EVENTS,376,,,,08608
27,Actualité Event & Design,376,5,20,,08608
28,Sweet As Lace Weddings & Events,376,5,2,,08608
29,Be Beautiful-by Niki,376,5,11,75,08608
