,Service,Type,Rating,Hires,Price,Zip Code
0,Abbey Voss,10,5,17,60/session,37219
1,BiaChiYoga,10,5,,70/session,37219
2,Breathe In Peace Yoga,10,5,38,,37219
3,The Wellness Barre,10,5,3,95/session,37219
4,Seventh Hill Yoga,10,4.5,,60/session,37219
5,Hunter Didriksen,10,1,,60/session,37219
