,Service,Type,Rating,Hires,Price,Zip Code
0,"180 Roofing and Contracting, LLC",203,5,84,1,75207
1,Medina Construction & Roofing,203,5,232,,75207
2,Solid Stone in Granite Inc. & Remodeling,203,5,24,,75207
3,TRUE COMFORT heating and air conditioning llc,203,5,175,,75207
4,Quick Roofing LLC,203,5,207,1,75207
5,Foundation repair,203,3.5,5,,75207
6,White Rock Roofing,203,5,,1,75207
7,Texas Home Renovations And Construction,203,5,,,75207
8,Swordsmen Roofing & Construction,203,5,,1,75207
9,"Crawford R W, LLC",203,,,,75207
10,Texas Roof Xchange,203,,2,,75207
11,Proco Roofing & Construction,203,,,,75207
12,Bullet Proofed Construction and Roofing,203,,,250,75207
13,Baker Roofing and Construction Inc.,203,5,4,1,75207
14,DRONIZE,203,,,,75207
15,Aveco Roofing,203,5,,,75207
16,Choice Roofing Care LLC,203,5,,1,75207
